RecommendationId,Stars
338,2.9030025
339,2.0
340,3.412838
341,3.2559586
342,3.164917
343,3.9718416
344,4.4195585
345,4.3249383
346,3.8122797
347,3.8576307
348,3.8124433
349,3.6271632
350,4.2556143
351,4.09421
352,3.6359088
353,3.0231214
354,3.8100338
355,3.10572
356,4.2179174
357,3.1992974
358,3.7578754
359,3.2646298
360,4.1488166
361,3.6359088
362,3.1332822
363,3.5567071
364,3.8200889
365,2.7225013
366,3.6359088
367,3.6344304
368,3.6359088
369,2.0833333
370,3.4465652
371,3.971223
372,4.0
373,4.185437
374,3.695233
375,3.6359088
376,4.526832
377,4.2067447
378,3.7127337
379,4.167357
380,4.0726013
381,2.942955
382,4.3
383,3.8194005
384,2.0
385,3.3790512
386,3.9065177
387,3.857143
388,3.3976355
389,3.1899192
390,3.6359088
391,4.043424
392,3.7572203
393,3.307421
394,3.153484
395,4.0
396,4.193252
397,4.9619126
398,3.6722069
399,2.83496
400,3.3184233
401,3.2764006
402,4.002171
403,3.7620564
404,3.6359088
405,3.6623335
406,2.787313
407,4.6032333
408,4.211545
409,3.6434536
410,4.203245
411,3.6746793
412,3.5251966
413,2.757431
414,3.7985988
415,3.3333333
416,3.465951
417,3.9714286
418,3.2103229
419,3.879543
420,3.4811287
421,4.473713
422,4.049915
423,3.76298
424,4.0838423
425,3.9716825
426,3.6359088
427,3.1909235
428,4.0031443
429,4.5781765
430,4.7276545
431,3.6359088
432,3.6726675
433,3.2526746
434,3.5128353
435,3.3775735
436,4.0250425
437,3.4659114
438,2.8473048
439,4.0072427
440,3.6359088
441,1.7146752
442,4.134644
443,3.6233573
444,4.031866
445,2.8127446
446,3.6359088
447,3.5887039
448,3.7957478
449,3.425475
450,3.6359088
451,3.6359088
452,2.7126245
453,4.2637362
454,3.8988028
455,4.2338414
456,3.507888
457,3.6359088
458,4.5490017
459,4.3042006
460,3.4206226
461,3.8168623
462,3.7005026
463,3.9374158
464,3.133679
465,2.3830981
466,2.8201032
467,4.343422
468,4.0343714
469,3.474412
470,3.680905
471,3.5298007
472,3.7127
473,3.8261719
474,4.1022506
475,3.8100338
476,3.8450274
477,4.8782806
478,3.3188665
479,2.0694766
480,3.746665
481,3.9185193
482,3.16664
483,3.6359088
484,3.4410431
485,3.5376532
486,4.375
487,3.649709
488,3.1390138
489,3.6577907
490,3.5549328
491,3.9470615
492,3.8100338
493,4.0796475
494,4.6365404
495,4.3292108
496,3.8537571
497,3.6883855
498,3.498594
499,3.1750777
500,3.5412045
501,3.8461773
502,3.5147676
503,3.134573
504,3.4664688
505,3.6359088
506,3.5081701
507,3.6359088
508,3.6359088
509,2.728474
510,4.4596186
511,4.2226906
512,4.1
513,2.7916102
514,3.6359088
515,3.7064073
516,3.817662
517,3.8944578
518,3.6359088
519,2.6247604
520,3.6359088
521,4.585387
522,3.6864634
523,3.5009413
524,3.6346364
525,3.8449745
526,3.797598
527,3.9671726
528,3.6104324
529,4.20895
530,1.9390808
531,3.648354
532,4.132136
533,3.5743463
534,3.8100338
535,3.8457494
536,4.8
537,4.303617
538,3.6359088
539,4.170743
540,3.7606494
541,3.483103
542,4.1890373
543,3.6359088
544,3.7198064
545,4.287147
546,4.5907173
547,3.6259108
548,3.9503672
549,3.6359088
550,3.7620564
551,3.828363
552,3.8586297
553,4.134145
554,4.2450366
555,3.896374
556,3.8308253
557,4.0981793
558,3.6278095
559,2.6
560,3.8211768
561,4.1666665
562,4.7377424
563,3.4985235
564,3.8763442
565,4.313612
566,4.2179174
567,3.2037578
568,3.7573109
569,3.384062
570,2.539376
571,4.4088287
572,3.7
573,3.0965416
574,3.5657744
575,3.4945536
576,3.125
577,3.861581
578,3.6248193
579,4.0067
580,3.8838313
581,4.285714
582,4.1707764
583,4.0879984
584,2.8987494
585,3.5727913
586,3.7299914
587,3.6359088
588,3.5036404
589,3.1966264
590,3.5863874
591,4.134644
592,4.157163
593,4.1748934
594,3.574375
595,4.0124087
596,4.273976
597,3.5832603
598,3.6359088
599,3.652174
600,4.0
601,3.7303922
602,2.8961656
603,3.6590688
604,3.5549266
605,3.0744967
606,3.6359088
607,2.2966542
608,3.6359088
609,3.8865974
610,3.7985988
611,3.7224352
612,3.6155639
613,3.853077
614,3.5019214
615,4.258832
616,3.452089
617,3.0
618,3.6867616
619,3.0
620,3.2392924
621,3.9293132
622,3.174777
623,4.732975
624,4.602268
625,4.0389366
626,3.5058148
627,4.09421
628,3.5873842
629,3.7826087
630,3.590438
631,3.28799
632,4.020721
633,4.249154
634,3.6
635,3.6359088
636,3.2185082
637,3.4891162
638,3.4938092
639,3.8857143
640,2.6666667
641,3.6359088
642,3.6912675
643,3.7796845
644,3.6359088
645,3.8461628
646,4.7
647,3.674396
648,4.028566
649,4.0879984
650,3.6359088
651,3.351311
652,3.8058856
653,3.830094
654,3.4036744
655,4.1402225
656,4.5678787
657,3.8061988
658,4.244375
659,3.5221925
660,3.659131
661,3.6359088
662,1.9762447
663,3.798616
664,3.8100338
665,5.0
666,1.5
667,3.6359088
668,3.1663063
669,3.7878296
670,3.8311493
671,2.8051424
672,3.226379
673,3.5339015
674,3.4659255
675,3.8502102
676,4.1829047
677,3.5849748
678,3.7636364
679,3.6359088
680,3.7569091
681,3.8444855
682,3.427781
683,4.3561816
684,3.8551602
685,3.8016393
686,3.8750794
687,3.6359088
688,3.892088
689,3.6359088
690,3.8
691,3.9486117
692,3.6359088
693,3.7673395
694,3.5593636
695,2.407047
696,3.7483246
697,3.43412
698,3.2363129
699,3.6439593
700,3.4019003
701,3.8307765
702,4.208031
703,3.8234015
704,3.6359088
705,4.2821965
706,3.7803853
707,3.288269
708,4.119706
709,3.5237093
710,4.357143
711,4.3358974
712,4.478261
713,3.8114629
714,3.6921253
715,3.815557
716,2.3664217
717,3.971203
718,4.0716767
719,3.6359088
720,5.0
721,4.115922
722,4.218986
723,3.2941704
724,3.8931909
725,3.7794983
726,1.916966
727,3.2922935
728,3.6106505
729,3.3401425
730,3.6359088
731,3.708824
732,3.4187648
733,4.104945
734,3.6359088
735,3.6455846
736,3.5265963
737,3.8218653
738,3.1693037
739,3.5537796
740,4.011138
741,4.0124087
742,3.7773693
743,3.3666844
744,3.6359088
745,3.9069433
746,3.4667432
747,3.38771
748,3.1190288
749,4.257576
750,2.8333333
751,3.8307765
752,3.7771235
753,4.3682613
754,4.3333335
755,3.7
756,4.3836727
757,3.9235344
758,4.3511147
759,3.9694262
760,4.3809524
761,3.992724
762,3.5769427
763,3.940979
764,4.0154996
765,4.2685413
766,3.464587
767,2.7692857
768,3.6396244
769,3.8202946
770,3.629544
771,3.8405976
772,3.5805142
773,3.1005785
774,3.8365717
775,3.8878877
776,3.38941
777,3.7919772
778,3.036133
779,3.74984
780,3.8594136
781,3.288269
782,3.173964
783,3.7985988
784,3.2832286
785,3.6359088
786,4.293016
787,4.4158063
788,3.4118369
789,4.104542
790,4.03126
791,3.6359088
792,3.8735878
793,2.4
794,4.1939673
795,4.030303
796,3.724244
797,3.903667
798,3.571656
799,3.7336748
800,4.7826085
801,2.7864544
802,3.737838
803,4.5
804,3.533155
805,3.5237093
806,3.6359088
807,2.5
808,2.0
809,4.3787956
810,3.761468
811,3.8588681
812,3.6359088
813,4.269813
814,3.6359088
815,3.144274
816,5.0
817,3.7272727
818,3.809662
819,3.6359088
820,4.218986
821,2.3028688
822,4.184484
823,3.8292706
824,3.6146727
825,3.6298285
826,2.8099976
827,3.994589
828,3.160823
829,3.7734578
830,4.405462
831,3.9387407
832,4.666346
833,3.6146727
834,3.246554
835,3.8113654
836,4.089963
837,3.8791535
838,3.3340611
839,3.6697397
840,4.579455
841,3.7535543
842,3.6711454
843,3.922897
844,4.2112145
845,3.5470295
846,3.8619926
847,4.0
848,3.7940805
849,3.8334801
850,2.6043239
851,3.739881
852,2.9583333
853,4.3185897
854,3.5
855,3.6883855
856,4.185654
857,3.4793155
858,1.0
859,3.688326
860,4.132136
861,3.7730024
862,3.3342729
863,3.2922935
864,3.4421897
865,3.6359088
866,3.5204754
867,4.0833335
868,3.0605001
869,3.6359088
870,3.8070412
871,3.6359088
872,3.5288868
873,3.3915384
874,3.7610312
875,3.6280606
876,3.6359088
877,4.231259
878,3.6591184
879,3.8865974
880,4.0644794
881,3.4330084
882,4.139258
883,3.851098
884,3.8367124
885,3.7277255
886,3.6911764
887,2.8203316
888,3.7777777
889,3.7389524
890,4.36221
891,3.856896
892,3.8100338
893,3.810551
894,3.4263704
895,3.6359088
896,3.8003585
897,4.0832887
898,4.0659003
899,3.869997
900,3.927065
901,3.6359088
902,2.9489646
903,3.311147
904,4.439356
905,3.6359088
906,5.0
907,2.6942477
908,3.3390684
909,3.6359088
910,3.5368707
911,3.8100338
912,3.4301987
913,3.8732386
914,3.8273413
915,3.7516086
916,4.5
917,3.3176637
918,3.4747474
919,3.8
920,4.193064
921,3.6914778
922,3.6478016
923,4.0837584
924,3.705405
925,3.2293313
926,4.248275
927,3.6515594
928,4.0459814
929,3.6288354
930,3.6666667
931,3.7226868
932,4.607546
933,3.8747783
934,3.159011
935,4.1765156
936,3.8235295
937,2.4482758
938,3.7319264
939,3.7802784
940,2.447355
941,4.2036333
942,2.1432047
943,3.6359088
944,3.6359088
945,3.7736835
946,3.6269777
947,2.7081442
948,3.7080472
949,3.465099
950,3.5606985
951,3.6359088
952,3.4672446
953,4.245034
954,2.9768512
955,3.5273457
956,3.8952882
957,4.9310346
958,3.2246654
959,3.6359088
960,3.977666
961,3.0306878
962,3.8822095
963,3.6359088
964,4.449586
965,3.6359088
966,4.451874
967,4.0054693
968,3.6359088
969,3.4985235
970,4.4166665
971,3.627733
972,4.0
973,4.721891
974,3.888542
975,4.3863635
976,2.4933114
977,3.3616247
978,3.892259
979,3.6359088
980,2.8077288
981,4.3589773
982,4.4
983,4.3709545
984,3.6359088
985,3.8566823
986,4.72964
987,3.6359088
988,4.2820463
989,3.3701074
990,3.569123
991,3.6359088
992,2.8857913
993,3.6225426
994,3.6359088
995,3.553089
996,3.827111
997,3.7639136
998,2.7955856
999,3.5310388
1000,3.0200007
1001,3.7282412
1002,3.0
1003,3.68241
1004,3.7664845
1005,3.2748358
1006,3.803809
1007,3.6669774
1008,4.249226
1009,3.4768572
1010,3.6588686
1011,3.7729695
1012,3.182521
1013,4.3780065
1014,3.2989595
1015,3.2
1016,3.9206104
1017,3.6658707
1018,3.516564
1019,4.2672043
1020,4.254053
1021,3.8631546
1022,3.414432
1023,3.9351516
1024,3.6359088
1025,3.505961
1026,3.9215686
1027,3.643846
1028,3.7735727
1029,3.6359088
1030,3.7873466
1031,3.0218573
1032,3.6359088
1033,3.7339604
1034,3.3320327
1035,4.2242613
1036,3.7752545
1037,3.4932146
1038,3.6359088
1039,3.8702698
1040,3.3520753
1041,4.2069764
1042,3.649709
1043,3.6359088
1044,3.5957947
1045,3.04
1046,3.8224847
1047,3.8094845
1048,4.0040083
1049,3.6316721
1050,3.82438
1051,3.6359088
1052,3.6643763
1053,3.743302
1054,3.8035905
1055,3.5460358
1056,3.7992547
1057,3.658139
1058,3.9767442
1059,3.8418124
1060,4.3
1061,3.190381
1062,3.6438355
1063,3.7606494
1064,4.2699566
1065,3.90906
1066,3.6894708
1067,3.5045059
1068,3.602463
1069,4.319138
1070,4.265106
1071,4.1855636
1072,3.7368212
1073,3.5
1074,3.3077195
1075,3.5129633
1076,3.8539069
1077,3.6301064
1078,3.81125
1079,3.9465923
1080,3.3408494
1081,4.3502617
1082,3.5035148
1083,3.6359088
1084,4.0833335
1085,4.3333335
1086,3.620618
1087,3.6359088
1088,3.885862
1089,4.425909
1090,4.95307
1091,3.13595
1092,3.7154644
1093,3.7982259
1094,3.6518247
1095,3.234418
1096,3.7722735
1097,2.8616805
1098,3.5987475
1099,3.601236
1100,3.3886313
1101,3.0972223
1102,2.6884649
1103,3.1750777
1104,4.5333333
1105,2.9267173
1106,3.9792316
1107,3.6359088
1108,3.8212767
1109,4.6953464
1110,3.850032
1111,3.2777398
1112,4.061603
1113,3.585387
1114,3.572676
1115,3.857143
1116,3.824282
1117,3.6945071
1118,3.6359088
1119,3.6359088
1120,3.6359088
1121,3.176043
1122,4.0548134
1123,4.529412
1124,3.9664166
1125,3.661954
1126,5.0
1127,4.1876554
1128,3.860339
1129,3.6359088
1130,3.9904165
1131,3.8100338
1132,4.164016
1133,3.9636898
1134,3.3163898
1135,3.6359088
1136,4.1329226
1137,3.4007568
1138,3.7172272
1139,3.3782191
1140,3.714396
1141,4.014334
1142,4.558701
1143,4.339915
1144,3.7610312
1145,3.2313294
1146,4.178192
1147,3.7783322
1148,3.175052
1149,3.5585196
1150,4.2222223
1151,4.1783714
1152,3.3333333
1153,3.931509
1154,3.888545
1155,3.7100327
1156,4.03028
1157,3.8211768
1158,3.9861336
1159,3.6836932
1160,4.1187363
1161,3.458696
1162,3.578198
1163,3.7310312
1164,4.6033387
1165,3.6359088
1166,3.391766
1167,3.5218673
1168,3.4238298
1169,3.6359088
1170,3.974054
1171,3.7418668
1172,3.4719694
1173,3.6359088
1174,3.8631546
1175,3.372979
1176,3.6034274
1177,4.082596
1178,3.6311522
1179,4.0252414
1180,3.5718143
1181,3.5009413
1182,3.2887402
1183,3.7129896
1184,4.1150427
1185,4.218986
1186,3.5266695
1187,3.4128659
1188,3.623846
1189,3.473918
1190,3.5681863
1191,3.6359088
1192,3.9001956
1193,3.6359088
1194,3.6359088
1195,3.1773033
1196,3.760035
1197,3.688967
1198,2.2534847
1199,1.8314584
1200,3.535549
1201,1.0067647
1202,3.6603725
1203,5.0
1204,3.6359088
1205,4.2058825
1206,4.11715
1207,3.6359088
1208,3.133367
1209,3.6359088
1210,3.0419095
1211,3.5111864
1212,3.6359088
1213,3.6518247
1214,4.460103
1215,3.5493808
1216,3.6359088
1217,3.484619
1218,3.6359088
1219,3.56849
1220,4.894945
1221,3.8600616
1222,3.76947
1223,3.5
1224,4.6666665
1225,3.6359088
1226,4.0297832
1227,2.0601263
1228,3.6359088
1229,3.582339
1230,4.1401305
1231,4.148856
1232,2.9955966
1233,3.7817698
1234,3.6359088
1235,3.484309
1236,4.3
1237,2.898588
1238,3.1755643
1239,4.68
1240,3.2941704
1241,4.302035
1242,3.851098
1243,2.8553321
1244,3.5813954
1245,4.0833335
1246,4.0800176
1247,2.5119293
1248,3.6359088
1249,3.5884147
1250,3.7918758
1251,3.6359088
1252,3.6359088
1253,3.5566742
1254,3.7916667
1255,3.1970134
1256,4.200059
1257,4.079128
1258,4.24784
1259,3.3201113
1260,3.9868088
1261,3.8110883
1262,3.7361534
1263,3.7475748
1264,3.5944955
1265,3.503074
1266,3.339251
1267,4.109356
1268,4.338922
1269,4.401984
1270,4.1585293
1271,4.1323657
1272,4.2310596
1273,3.2136607
1274,3.6313949
1275,2.8278584
1276,3.554962
1277,3.6091762
1278,3.3471816
1279,3.4622767
1280,3.1795852
1281,3.483103
1282,4.7
1283,3.6931822
1284,3.6359088
1285,3.579801
1286,3.89146
1287,3.8631167
1288,2.7640874
1289,3.8008926
1290,3.6359088
1291,3.7416465
1292,3.6359088
1293,4.2272725
1294,3.3615208
1295,3.158943
1296,3.6931822
1297,3.9319844
1298,4.014334
1299,3.355855
1300,3.5120792
1301,3.3474064
1302,4.0308113
1303,4.020617
1304,4.020721
1305,3.8431761
1306,5.0
1307,3.7905235
1308,3.8171654
1309,4.2027073
1310,3.6359088
1311,4.3100185
1312,2.1558566
1313,3.8704567
1314,3.7546952
1315,3.989744
1316,4.1968923
1317,4.088333
1318,3.782877
1319,3.0
1320,3.8846698
1321,4.858446
1322,2.9564974
1323,4.0891833
1324,3.6
1325,4.3898997
1326,3.0900006
1327,3.28768
1328,3.2977371
1329,3.5815299
1330,3.5600708
1331,3.6359088
1332,3.5797584
1333,2.6437368
1334,3.8441684
1335,3.6359088
1336,3.975162
1337,3.8587387
1338,3.6359088
1339,4.8437614
1340,2.8333333
1341,4.685603
1342,3.6359088
1343,3.5540786
1344,4.093861
1345,3.6248193
1346,3.610059
1347,3.4285715
1348,3.547738
1349,3.7895708
1350,3.7255213
1351,3.9855976
1352,4.217452
1353,3.6359088
1354,4.319723
1355,2.7777777
1356,3.6359088
1357,4.021241
1358,4.069042
1359,3.6359088
1360,3.4696133
1361,3.9032073
1362,3.975935
1363,3.1096694
1364,2.8174977
1365,3.526297
1366,3.159011
1367,3.1278377
1368,3.913448
1369,4.198723
1370,3.7901993
1371,3.9470615
1372,3.6359088
1373,3.372901
1374,3.6359088
1375,4.0798163
1376,3.720183
1377,3.8723817
1378,3.868648
1379,3.8926952
1380,2.5
1381,3.695233
1382,4.0031443
1383,3.8302984
1384,3.732661
1385,3.146399
1386,4.068561
1387,4.3
1388,3.8165138
1389,3.8196414
1390,2.9617803
1391,3.6359088
1392,2.8685968
1393,3.5467925
1394,4.714286
1395,3.6359088
1396,4.165651
1397,3.621727
1398,3.4668324
1399,3.5121973
1400,4.274944
1401,3.6541452
1402,3.822368
1403,2.1084383
1404,4.0555553
1405,4.502929
1406,3.8284307
1407,3.652432
1408,5.0
1409,3.0215087
1410,3.6359088
1411,3.6527715
1412,3.54018
1413,4.1767883
1414,3.351518
1415,3.5012434
1416,4.407009
1417,3.1480024
1418,3.2037578
1419,3.9276688
1420,4.2013044
1421,3.5854862
1422,3.5362463
1423,3.6120198
1424,3.714377
1425,3.4861207
1426,2.4783013
1427,3.4231648
1428,3.7240782
1429,3.7985988
1430,3.498487
1431,3.7721105
1432,4.376702
1433,3.4539053
1434,3.7566302
1435,3.8235295
1436,4.2762785
1437,3.8952882
1438,3.8952882
1439,3.8235233
1440,3.5889075
1441,3.846685
1442,4.101063
1443,4.1346054
1444,3.8460264
1445,3.500746
1446,3.6714525
1447,3.6608107
1448,2.2627568
1449,3.853077
1450,3.8234015
1451,4.3503866
1452,3.6111112
1453,3.538136
1454,3.6152012
1455,3.8704567
1456,3.482
1457,4.2941055
1458,4.061637
1459,3.9506564
1460,3.428524
1461,2.90541
1462,4.100881
1463,4.20587
1464,3.6208732
1465,4.0391345
1466,4.0681686
1467,3.6017108
1468,3.5336688
1469,3.6719165
1470,3.7948744
1471,3.350601
1472,3.4917111
1473,3.6359088
1474,3.7817698
1475,3.6359088
1476,3.5933683
1477,4.428571
1478,3.8901873
1479,2.9
1480,3.7737653
1481,4.0347443
1482,2.5079448
1483,3.6600404
1484,3.239496
1485,3.6749375
1486,4.0566697
1487,4.0716767
1488,3.2888916
1489,3.8240108
1490,3.1190288
1491,3.7169266
1492,3.7480435
1493,3.679627
1494,4.2714853
1495,4.7
1496,4.952381
1497,3.8924117
1498,3.6301064
1499,3.6359088
1500,3.0923424
1501,3.6359088
1502,3.839459
1503,3.4277287
1504,3.1356666
1505,3.6359088
1506,4.041931
1507,3.4814308
1508,3.3674915
1509,3.4120867
1510,3.6359088
1511,3.5200536
1512,3.929322
1513,4.221407
1514,3.6628172
1515,3.6095924
1516,3.6359088
1517,3.7206752
1518,3.3278491
1519,4.491
1520,3.4322562
1521,3.7879186
1522,4.019231
1523,3.6359088
1524,3.9126353
1525,3.6359088
1526,3.846532
1527,3.9284074
1528,3.8241043
1529,3.3686252
1530,4.0548134
1531,3.4781537
1532,3.6856797
1533,3.5252402
1534,3.7111325
1535,4.0138855
1536,3.0
1537,3.3721883
1538,3.8111947
1539,3.6359088
1540,3.6359088
1541,4.094774
1542,3.6059773
1543,4.1623106
1544,4.6452885
1545,3.3909497
1546,4.260299
1547,2.7227702
1548,3.6359088
1549,3.9677384
1550,3.913108
1551,2.6750488
1552,3.1548498
1553,4.6666665
1554,3.8235295
1555,3.6359088
1556,3.6359088
1557,3.9047618
1558,3.8231742
1559,3.7911453
1560,2.8405337
1561,3.3504386
1562,3.3395557
1563,3.5649483
1564,3.6359088
1565,5.0
1566,5.0
1567,3.8456259
1568,4.182977
1569,3.8527815
1570,3.5155783
1571,4.3238006
1572,3.4078836
1573,4.2543693
1574,4.3379097
1575,3.6359088
1576,3.6254137
1577,3.8342955
1578,3.9206886
1579,3.0137148
1580,4.1279435
1581,3.5069628
1582,3.9047618
1583,3.7739508
1584,4.159752
1585,3.9125476
1586,3.8500392
1587,3.630393
1588,2.9628272
1589,3.253595
1590,3.492954
1591,3.6359088
1592,3.9149337
1593,3.5045512
1594,3.3684902
1595,3.973742
1596,3.977666
1597,3.5214052
1598,3.4667432
1599,3.952774
1600,3.6359088
1601,3.5266583
1602,4.209421
1603,4.007167
1604,3.3825781
1605,3.6359088
1606,3.5801857
1607,3.6359088
1608,3.8100338
1609,4.4036555
1610,2.3
1611,3.6359088
1612,3.9146197
1613,3.171316
1614,3.8699825
1615,3.5485547
1616,4.602273
1617,3.551049
1618,3.2536683
1619,3.6359088
1620,3.909091
1621,4.0671506
1622,3.9831257
1623,3.8399987
1624,3.9792895
1625,3.1750777
1626,3.6567092
1627,4.365305
1628,4.086842
1629,3.6385932
1630,3.7968664
1631,3.8139806
1632,3.199617
1633,4.5
1634,3.1590712
1635,3.8580332
1636,3.2186692
1637,3.7290125
1638,3.746665
1639,3.6359088
1640,3.7834947
1641,2.9060616
1642,3.5667922
1643,3.788622
1644,3.9391918
1645,3.6359088
1646,3.4985235
1647,3.6023135
1648,3.5863874
1649,4.1420164
1650,3.4431448
1651,3.3535047
1652,4.1280584
1653,3.5548642
1654,3.6995752
1655,3.6223652
1656,3.6359088
1657,3.7007837
1658,4.425489
1659,4.166344
1660,3.431271
1661,4.1163607
1662,3.792931
1663,3.4568748
1664,4.5224705
1665,2.8279562
1666,4.689514
1667,5.0
1668,4.2
1669,3.8181877
1670,3.708824
1671,3.6359088
1672,3.6359088
1673,4.25
1674,3.5280857
1675,3.5361953
1676,3.776167
1677,4.1632247
1678,4.1405816
1679,3.5249615
1680,3.7673395
1681,3.526958
1682,3.60807
1683,3.6359088
1684,3.634162
1685,3.388968
1686,3.6359088
1687,3.7985988
1688,3.6114137
1689,3.7917078
1690,3.3414843
1691,2.5
1692,3.8619926
1693,3.8139493
1694,3.5775456
1695,3.8418338
1696,3.739301
1697,4.7
1698,3.6359088
1699,3.529466
1700,3.9126353
1701,3.9206104
1702,4.0681686
1703,3.7674417
1704,3.7748268
1705,4.00827
1706,4.086842
1707,3.8061988
1708,4.273887
1709,5.0
1710,3.9487689
1711,4.4449906
1712,2.9671235
1713,3.673298
1714,4.182977
1715,3.4604306
1716,3.782413
1717,4.0910573
1718,3.6359088
1719,2.8009326
1720,3.6688178
1721,3.5050585
1722,3.8764338
1723,3.4503548
1724,3.6359088
1725,2.721664
1726,4.292683
1727,3.4173172
1728,3.6824481
1729,3.6346364
1730,3.8692932
