RecommendationId,Stars
1021,4
1022,2.5
1023,3.74982
1024,3.76672
1025,3.5
1026,3.93514
1027,3.68
1028,4
1029,3.76672
1030,3.5
1031,3.59303
1032,3.76672
1033,3.92142
1034,3.37
1035,3.29324
1036,3.81
1037,3.5
1038,3.76672
1039,4.05
1040,3.5187
1041,4.17
1042,3.41087
1043,3.76672
1044,4.04026
1045,2.87945
1046,4
1047,2.57796
1048,4.31982
1049,3.5
1050,4
1051,3.76672
1052,3.71429
1053,3.78
1054,4.09827
1055,3.71
1056,4
1057,4
1058,4.27039
1059,2.96
1060,4.21318
1061,2.33
1062,4.01387
1063,3.87
1064,3.93242
1065,4
1066,3.44
1067,3.5
1068,3.62
1069,4.5
1070,4.44
1071,4.4
1072,3.9
1073,3.80948
1074,3.5
1075,3.57
1076,3.67
1077,3.71577
1078,4.58891
1079,4.1
1080,3.14
1081,4.5
1082,4.2877
1083,3.76672
1084,3.44799
1085,3.6482
1086,3.67
1087,3.76672
1088,4
1089,4.5
1090,4.37822
1091,3
1092,3.8427
1093,4
1094,3.68
1095,3.44043
1096,4
1097,2.55
1098,3.78
1099,3.56
1100,3.5
1101,3.29569
1102,3.33
1103,3.54725
1104,4.04843
1105,3.43
1106,3.9
1107,3.76672
1108,4
1109,4.33967
1110,4.5
1111,3.5
1112,3.83
1113,3.59881
1114,3.85
1115,3.65981
1116,5
1117,3.76
1118,3.76672
1119,3.76672
1120,3.76672
1121,2.33
1122,4.09
1123,3.78984
1124,4.68994
1125,3.85
1126,3.43184
1127,4.33
1128,4
1129,3.76672
1130,4
1131,3.28182
1132,3.84
1133,3.43818
1134,3.01954
1135,3.76672
1136,4.5
1137,3.46
1138,3.90783
1139,2.5
1140,4.51272
1141,4
1142,3.523
1143,4.40386
1144,3.9
1145,3.08696
1146,4.67
1147,4.14326
1148,3.16
1149,3.43
1150,4.10732
1151,4.64
1152,3.26858
1153,4
1154,3.62162
1155,3.5
1156,4.1
1157,3.8
1158,4
1159,3.8
1160,4.21
1161,3.34
1162,3.79
1163,3.86
1164,3.39364
1165,3.76672
1166,3.42
1167,3.5
1168,3.41429
1169,3.76672
1170,4.5
1171,3.85714
1172,3.5
1173,3.76672
1174,4
1175,3.41071
1176,3.22
1177,4.2
1178,4.32232
1179,4.38726
1180,3.59
1181,2.75
1182,3.5
1183,4
1184,4.03459
1185,4.5
1186,3.9
1187,3.54
1188,2.72736
1189,3.98
1190,3.61866
1191,3.76672
1192,3.5894
1193,3.76672
1194,3.76672
1195,3.8182
1196,3.89
1197,2.64761
1198,1.44
1199,3.9832
1200,2.74896
1201,2.92116
1202,3.5
1203,4.25193
1204,3.76672
1205,3.09769
1206,4.5
1207,3.76672
1208,4.37278
1209,3.76672
1210,3.11
1211,3.54
1212,3.76672
1213,3.68
1214,3.95274
1215,3.5
1216,3.76672
1217,3.5
1218,3.76672
1219,4
1220,4.66315
1221,4
1222,3.58622
1223,3.92986
1224,3.54233
1225,3.76672
1226,4.5
1227,2.44
1228,3.76672
1229,4
1230,4.5
1231,4.22
1232,3
1233,5
1234,3.76672
1235,3.66
1236,4.50533
1237,3.35321
1238,3.5
1239,3.83334
1240,3.43
1241,5
1242,3.99461
1243,2.98
1244,3.2743
1245,4.46183
1246,4.0576
1247,2.77
1248,3.76672
1249,3.52928
1250,3.87
1251,3.76672
1252,3.76672
1253,4
1254,5
1255,3.46682
1256,4
1257,4.2
1258,5
1259,3.5
1260,4
1261,5
1262,4
1263,4
1264,3.55
1265,3.68
1266,3.18
1267,4.02352
1268,5
1269,3.61387
1270,4.37
1271,4.5
1272,5
1273,3.08
1274,3.5
1275,2.92
1276,4
1277,3.27
1278,3.69
1279,3.41
1280,3.04545
1281,3.56
1282,3.91427
1283,3.44213
1284,3.76672
1285,3.68656
1286,4.05
1287,4.12
1288,3.28696
1289,3.55851
1290,3.76672
1291,3.67
1292,3.76672
1293,4.17915
1294,3
1295,3.2
1296,4.06
1297,4
1298,4
1299,3.47227
1300,3.29
1301,3.27
1302,4.5
1303,4.3
1304,4
1305,4
1306,4.62807
1307,4
1308,3.25557
1309,4.5
1310,3.76672
1311,4.8
1312,3.21049
1313,4
1314,3.99015
1315,4.5
1316,4.5
1317,4.81
1318,4.36489
1319,3.07011
1320,4
1321,4.5774
1322,3
1323,4
1324,3.2588
1325,5
1326,3.26
1327,3.5
1328,3
1329,4
1330,3.52
1331,3.76672
1332,3.81
1333,4.05361
1334,4
1335,3.76672
1336,3.9
1337,4.13
1338,3.76672
1339,4.54571
1340,3.42899
1341,2.77772
1342,3.76672
1343,3.67059
1344,4.25
1345,3.29288
1346,3.75
1347,4.46125
1348,3.67
1349,4.25
1350,3.73
1351,4.40995
1352,3.6
1353,3.76672
1354,4.07481
1355,2.72492
1356,3.76672
1357,3.82617
1358,4
1359,3.76672
1360,3.07947
1361,4
1362,3.62
1363,2.88
1364,3.89615
1365,3.64
1366,3.74
1367,3.53689
1368,4.17885
1369,4.57
1370,3.85
1371,4.00211
1372,3.76672
1373,3.5
1374,3.76672
1375,4.5
1376,3.69
1377,4
1378,3.8
1379,4
1380,3.63785
1381,3.68
1382,3.74
1383,4.17
1384,4
1385,4.40526
1386,4
1387,4.58382
1388,3.58543
1389,3.89
1390,3
1391,3.76672
1392,3.48628
1393,3.45
1394,4.51464
1395,3.76672
1396,3.97562
1397,4.25
1398,3.89
1399,3.45
1400,4.55263
1401,3.67796
1402,4
1403,2.67
1404,4.45415
1405,4.04397
1406,4.71
1407,3.71053
1408,3.8049
1409,3.84353
1410,3.76672
1411,3
1412,3.89461
1413,4
1414,3
1415,3.01
1416,4.5
1417,3
1418,1
1419,4.11
1420,4.5
1421,3.54634
1422,3.5
1423,3.74
1424,3.5
1425,3.54
1426,1.90909
1427,3.22967
1428,4
1429,4.5
1430,3.53
1431,4
1432,4.5
1433,2.86636
1434,4
1435,4.08726
1436,4.27706
1437,4.03
1438,4.03
1439,4.58891
1440,3.76
1441,5
1442,3.81
1443,3.88364
1444,3.55902
1445,3.85954
1446,3.49
1447,3.63
1448,3.32003
1449,4
1450,3.97227
1451,4.8
1452,4.14699
1453,3.58148
1454,3.5
1455,4
1456,3.5
1457,4.5
1458,4.33333
1459,3.97868
1460,3.39673
1461,1.5
1462,4.36083
1463,4.5
1464,3
1465,4.5
1466,4
1467,2.5
1468,4
1469,4.29245
1470,4
1471,2.78
1472,3.5
1473,3.76672
1474,2.5
1475,3.76672
1476,3.5
1477,4.32861
1478,4.12
1479,4.07884
1480,4
1481,3.92232
1482,2.0357
1483,4.25557
1484,3.5
1485,3.69
1486,4.26211
1487,4.29
1488,2.5
1489,3
1490,2.99628
1491,3.87
1492,3.84
1493,4.02854
1494,4.5
1495,4.17314
1496,4.52542
1497,4
1498,3.85
1499,3.76672
1500,3
1501,3.76672
1502,4.22
1503,3
1504,3.02
1505,3.76672
1506,4
1507,3.51569
1508,3.5
1509,3.66
1510,3.76672
1511,3.62
1512,3.63626
1513,4.00704
1514,4
1515,4
1516,3.76672
1517,3.75
1518,3.61
1519,4.5
1520,3
1521,3.5
1522,3.28995
1523,3.76672
1524,4.06
1525,3.76672
1526,3.8
1527,3.7002
1528,4.06
1529,3.56727
1530,4.09
1531,3.5
1532,3.5
1533,4.14
1534,4.66356
1535,4.24
1536,3.24407
1537,3.17
1538,4.11
1539,3.76672
1540,3.76672
1541,3.84768
1542,2.85279
1543,4.33
1544,3.88988
1545,3.09
1546,5
1547,3.66059
1548,3.76672
1549,4.04
1550,4.54498
1551,2.72372
1552,3.38
1553,4.42581
1554,3.42902
1555,3.76672
1556,3.76672
1557,3.85198
1558,5
1559,4.20938
1560,3
1561,3.47227
1562,3.5
1563,3.75
1564,3.76672
1565,4.86121
1566,4.67681
1567,4.33
1568,4.5
1569,4.18
1570,3.5625
1571,4.17
1572,3.38835
1573,4.34
1574,4.14819
1575,3.76672
1576,4
1577,4.42
1578,3.79
1579,2.84913
1580,4.5
1581,3.5
1582,3.87109
1583,4
1584,3.73299
1585,4.04151
1586,4.09
1587,3.74
1588,3.58248
1589,3.45
1590,3.5
1591,3.76672
1592,4
1593,3.5
1594,3.9764
1595,3.97
1596,4.29
1597,3
1598,3.68
1599,4
1600,3.76672
1601,3.55
1602,4.25557
1603,4.24
1604,3.5
1605,3.76672
1606,3.54
1607,3.76672
1608,4.43
1609,4.5
1610,3.40102
1611,3.76672
1612,3.89
1613,3.44405
1614,4.03
1615,3.5
1616,4.63944
1617,3
1618,4
1619,3.76672
1620,4.15798
1621,4
1622,4.33
1623,4.03
1624,4
1625,2.6
1626,4.4
1627,4.5
1628,4.04477
1629,3.56
1630,3.95
1631,3.74518
1632,1.92224
1633,4.37837
1634,3.67
1635,4
1636,3.24
1637,3.55359
1638,3.63
1639,3.76672
1640,3.99
1641,3
1642,3.5
1643,4
1644,4
1645,3.76672
1646,3.58
1647,3.68418
1648,3.7127
1649,4
1650,3.17644
1651,3
1652,5
1653,3.5
1654,3.72
1655,3.66
1656,3.76672
1657,4.49416
1658,4.14504
1659,4
1660,3.58
1661,3.17
1662,3.39
1663,3.5
1664,3.71454
1665,2.5
1666,4.76296
1667,4.41004
1668,3.83465
1669,4
1670,3.5
1671,3.76672
1672,3.76672
1673,3.43927
1674,4
1675,3.5
1676,3.77
1677,4.23866
1678,4.5
1679,3.5
1680,3.83
1681,3.78625
1682,3.7
1683,3.76672
1684,3.58
1685,2.81
1686,3.76672
1687,4.2
1688,3.86
1689,4
1690,4.11
1691,3.69838
1692,4
1693,4.6
1694,3.57
1695,3.64
1696,3.91
1697,4.00489
1698,3.76672
1699,3.77
1700,4.06
1701,3.97
1702,4
1703,4.68603
1704,3.92
1705,3.63
1706,4.5
1707,4
1708,4.50672
1709,3.98902
1710,4.1637
1711,4.74274
1712,3.4002
1713,3.9
1714,4.5
1715,4
1716,3.39191
1717,4
1718,3.76672
1719,4
1720,4.18
1721,4.4
1722,4.5
1723,4.44262
1724,3.76672
1725,2.5
1726,4.78158
1727,3.65636
1728,3.92146
1729,3.77
1730,3.97519
1731,4.15618
1732,4.16
1733,3.9
1734,5
1735,3.5
1736,2.64857
1737,4.37677
1738,4
1739,4.32895
1740,3.74
1741,2.65
1742,3.76672
1743,4.13
1744,3.89718
1745,3.75
1746,4
1747,3.79
1748,3.76672
1749,3.76672
1750,4.5
1751,3.76672
1752,4.5
1753,3.76672
1754,4.11345
1755,2.18
1756,3.79576
1757,4.5
1758,3.27295
1759,3.52685
1760,4
1761,3.58
1762,3.76672
1763,2.85
1764,3.76672
1765,4.29
1766,3.76672
1767,4.05517
1768,3.53152
1769,4.09118
1770,4.4
1771,4.25557
1772,3.62
1773,3.26727
1774,3.85
1775,3.38957
1776,4.5
1777,3.54352
1778,3.5
1779,5
1780,4.08
1781,4.42864
1782,4.10023
1783,3.73
1784,3.5
1785,3.5
1786,4.03
1787,4.60358
1788,3.61
1789,4.5
1790,4.5
1791,4
1792,4.16
1793,3.82
1794,3.80926
1795,3.64599
1796,4.5
1797,4
1798,4.27345
1799,4.05413
1800,4.13129
1801,4.05
1802,4.5
1803,4.05154
1804,3.53122
1805,3.54
1806,1.8
1807,2.94495
1808,3.78994
1809,3.86
1810,3.76672
1811,4
1812,4
1813,4.5
1814,3.81
1815,4
1816,4
1817,4.5
1818,3
1819,4.55
1820,3.92
1821,3.27928
1822,3.25
1823,4.4
1824,4.55153
1825,3.79615
1826,4.49638
1827,3.09
1828,3.22596
1829,4.30714
1830,2.6364
1831,2.9
1832,2.5
1833,4.23826
1834,3.61827
1835,3.76672
1836,3.76672
1837,3.05
1838,4.56
1839,3.64857
1840,3.68
1841,3.8
1842,3.5
1843,3.76672
1844,4
1845,3.76672
1846,3.50865
1847,3.76672
1848,4.14
1849,4.31602
1850,4
1851,3.83
1852,4
1853,3.94263
1854,2.83
1855,2.89
1856,4.5
1857,4.5
1858,3.76672
1859,3.9
1860,4.4
1861,3.20958
1862,4.5
1863,4.12
1864,3.90862
1865,3.76672
1866,4.09996
1867,2
1868,4.30238
1869,4.20344
1870,4.03782
1871,3.95
1872,3.35368
1873,3.76672
1874,4.30407
1875,3.88666
1876,4.5
1877,3.76672
1878,4
1879,3.65
1880,5
1881,4.43
1882,3.5
1883,4
1884,3.74
1885,3.73802
1886,3.25557
1887,4.58891
1888,4
1889,2.5
1890,5
1891,3
1892,3
1893,4.28439
1894,3.5
1895,3.24717
1896,4
1897,4.5
1898,3.79
1899,3.68
1900,3.58824
1901,5
1902,3.67469
1903,3.9
1904,3.16
1905,5
1906,3.31
1907,4.5
1908,3.5
1909,4
1910,3
1911,4.5
1912,4.05797
1913,4
1914,3.85
1915,3.4912
1916,3.92
1917,3.05892
1918,3.5
1919,4
1920,4.54999
1921,3.76672
1922,2.91074
1923,4.33926
1924,4.88
1925,3.7
1926,3
1927,4.1924
1928,4
1929,3.9878
1930,4.38069
1931,4
1932,3.72
1933,2.5
1934,3.9709
1935,3.71191
1936,3.8
1937,3.76672
1938,3.76672
1939,4.5
1940,2.5
1941,3.76672
1942,3.76672
1943,3.85265
1944,3.76672
1945,4
1946,3.95
1947,3.76672
1948,3.5
1949,4
1950,2.92453
1951,2.5
1952,3.76672
1953,3.92839
1954,3.8
1955,4.06
1956,3.53
1957,4.1853
1958,3.5
1959,3
1960,3
1961,3.4
1962,3.5
1963,4
1964,3
1965,3.87
1966,3.8738
1967,4
1968,3.83
1969,3
1970,3.76672
1971,4.07785
1972,4.22533
1973,3
1974,3.644
1975,3.31
1976,3.76
1977,3.5
1978,3.96
1979,4.86946
1980,4
1981,3.78388
1982,3.625
1983,3.76672
1984,2.78019
1985,4.76756
1986,4.5
1987,4.07
1988,4.2749
1989,3.71
1990,3.14417
1991,3.64
1992,3.62
1993,3.5
1994,4
1995,3.83
1996,4
1997,3.92681
1998,3
1999,3.52
2000,4.83
2001,4
2002,4
2003,2.67
2004,3.82
2005,3.34
2006,4.5
2007,3.28
2008,4
2009,3.5591
2010,3.90059
2011,1.44
2012,3.83
2013,3.5
2014,3.95806
2015,3.85
2016,3.52
2017,3
2018,3.5
2019,3.5
2020,4
2021,3.7
2022,3.76672
2023,3.6
2024,4.58891
2025,3.45
2026,3.75
2027,3.81
2028,3.5
2029,4.16363
2030,4.12856
2031,3.62
2032,3.36396
2033,3.52399
2034,2.90437
2035,3.58
2036,4.31
2037,5
2038,3.8
2039,3.04477
2040,3.67422
2041,3.76672
2042,4
2043,4.58891
2044,4.03
2045,3.8
2046,4.08
2047,4.58891
2048,4
2049,5
2050,2.27
2051,3.5
2052,3.25
2053,3.76672
2054,2.97674
2055,4
2056,3.64
2057,3.40496
2058,3.5
2059,3.43048
2060,4
2061,2.95
2062,4.0142
2063,3.85
2064,3
2065,3.5
2066,3.5
2067,3.91951
2068,3.76672
2069,4.01901
2070,3.81
2071,5
2072,4
2073,4.24
2074,3.5
2075,4.17929
2076,4.28962
2077,4
2078,4
2079,5
2080,3.47873
2081,3.73124
2082,3.22222
2083,4.23509
2084,4
2085,3
2086,3.4244
2087,3.57
2088,3.76672
2089,3.76672
2090,3.6795
2091,3.53
2092,2.5
2093,4
2094,4.21
2095,3.76672
2096,3.97807
2097,4.19872
2098,3.76672
2099,4
2100,4.23367
2101,4.57
2102,3.5
